word,count
hear,1
held,1
hello,1
higher,1
hope,1
horses,1
how's,1
hurry,1
inches,1
intent,1
into,1
jack,1
job,1
juice,1
key,1
kiss,1
kitchen,1
land,1
last,1
latch,1
lay,1
least,1
light,1
lined,1
lines,1
listening,1
live,1
lots_of,1
mad,1
mail,1
makes,1
makin,1
mama,1
man,1
man's,1
mark,1
means,1
meant,1
medicine,1
microscope,1
middle,1
mine's,1
mixing,1
mountain,1
mouth,1
music,1
nails,1
needs,1
neither,1
never,1
new,1
next_to,1
night,1
nobody,1
nuhuh,1
number,1
once,1
orange,1
ought_to,1
oughta,1
ours,1
pain,1
park,1
pay,1
penis,1
pens,1
pet's,1
pick,1
picnic,1
pigs,1
pill,1
pinch,1
playing,1
pliers,1
plug,1
pocketbooks,1
pockets,1
police,1
possible,1
probably,1
proceed,1
pulled,1
puppet,1
puppy,1
purple,1
quart,1
rain,1
rather,1
recorder,1
red,1
rid,1
ring,1
road,1
rodeo,1
roll,1
rosie,1
row,1
ruler,1
s,1
salt,1
sand's,1
sauerkraut,1
saw,1
scary,1
scrambled,1
seat,1
second,1
seem,1
seen,1
serious,1
set,1
sharp,1
ship,1
shoe's,1
show,1
singing,1
sink,1
sitting,1
six,1
size,1
skate,1
sleeping,1
sneaker,1
soap,1
socks,1
somebody,1
somebody's,1
somewhere,1
songs,1
sorts,1
spraying,1
stick,1
sticks,1
stomach,1
stood,1
stuck,1
swallow,1
swatter,1
swatting,1
t,1
talk,1
tape,1
tastes,1
telling,1
terrible,1
than,1
thanks,1
that'll,1
things,1
thinking,1
thirty,1
threw,1
tightening,1
tired,1
tires,1
told,1
tomorrow,1
tongue's,1
train,1
trees,1
tried,1
truck,1
tv,1
uncle,1
under,1
underpants,1
until,1
using,1
waist,1
waiting,1
wall,1
wanted,1
wants,1
wash,1
wasn't,1
weren't,1
wet,1
what'll,1
what'm,1
wheel,1
where're,1
wing,1
without,1
words,1
working,1
works,1
worn,1
wow,1
writes,1
wrote,1
y,1
yay,1
you'll,1
zig_zag,1
