"language","filename","sex","notes"
"French (Quebec)","French/French-MOR/Hammelrath/sophiemai717",,
"French (Quebec)","French/French-MOR/Hammelrath/sophieoct717",,
"French (Quebec)","French/French-MOR/Hammelrath/stacymai112",,
"French (Quebec)","French/French-MOR/Hammelrath/stacyoct112",,
"French (Quebec)","French/French-MOR/Hammelrath/stevenmai14",,
"French (Quebec)","French/French-MOR/Hammelrath/stevenmai32",,
"French (Quebec)","French/French-MOR/Hammelrath/stevennov32",,
"French (Quebec)","French/French-MOR/Hammelrath/stevenoct14",,
"French (Quebec)","French/French-MOR/Hammelrath/sullivanfev206",,
"French (Quebec)","French/French-MOR/Hammelrath/sullyvanmai206",,
"French (Quebec)","French/French-MOR/Hammelrath/sylvainjuin509",,
"French (Quebec)","French/French-MOR/Hammelrath/sylvainoct509",,
"French (Quebec)","French/French-MOR/Hammelrath/theomai218",,
"French (Quebec)","French/French-MOR/Hammelrath/theomai25",,
"French (Quebec)","French/French-MOR/Hammelrath/theomai379mai",,
"French (Quebec)","French/French-MOR/Hammelrath/theonov25",,
"French (Quebec)","French/French-MOR/Hammelrath/theonov379",,
"French (Quebec)","French/French-MOR/Hammelrath/theooct218",,
"French (Quebec)","French/French-MOR/Hammelrath/thomas948oct",,
"French (Quebec)","French/French-MOR/Hammelrath/thomasmai108",,
"French (Quebec)","French/French-MOR/Hammelrath/thomasmai22",,
"French (Quebec)","French/French-MOR/Hammelrath/thomasmai709",,
"French (Quebec)","French/French-MOR/Hammelrath/thomasmai935",,
"French (Quebec)","French/French-MOR/Hammelrath/thomasoct108",,
"French (Quebec)","French/French-MOR/Hammelrath/thomasoct22",,
"French (Quebec)","French/French-MOR/Hammelrath/thomasoct709",,
"French (Quebec)","French/French-MOR/Hammelrath/thomasoct910",,
"French (Quebec)","French/French-MOR/Hammelrath/thomasoct935",,
"French (Quebec)","French/French-MOR/Hammelrath/tiffanymai941",,
"French (Quebec)","French/French-MOR/Hammelrath/tiffanyoct941",,
"French (Quebec)","French/French-MOR/Hammelrath/tizianamai716",,
"French (Quebec)","French/French-MOR/Hammelrath/tizianaoct716",,
"French (Quebec)","French/French-MOR/Hammelrath/tommai204",,
"French (Quebec)","French/French-MOR/Hammelrath/tomoct204",,
"French (Quebec)","French/French-MOR/Hammelrath/tracymai703",,
"French (Quebec)","French/French-MOR/Hammelrath/tracyoct703",,
"French (Quebec)","French/French-MOR/Hammelrath/valentinmai215",,
"French (Quebec)","French/French-MOR/Hammelrath/valentinmars904",,
"French (Quebec)","French/French-MOR/Hammelrath/valentinoct215",,
"French (Quebec)","French/French-MOR/Hammelrath/valentinoct904",,
"French (Quebec)","French/French-MOR/Hammelrath/victormai20",,
"French (Quebec)","French/French-MOR/Hammelrath/victoroct17",,
"French (Quebec)","French/French-MOR/Hammelrath/victoroct20",,
"French (Quebec)","French/French-MOR/Hammelrath/viktormai18",,
"French (Quebec)","French/French-MOR/Hammelrath/viktoroct18",,
"French (Quebec)","French/French-MOR/Hammelrath/vincentmai114",,
"French (Quebec)","French/French-MOR/Hammelrath/vincentmai24",,
"French (Quebec)","French/French-MOR/Hammelrath/vincentnov24",,
"French (Quebec)","French/French-MOR/Hammelrath/vincentoct114",,
"French (Quebec)","French/French-MOR/Hammelrath/virgilemai404",,
"French (Quebec)","French/French-MOR/Hammelrath/virgileoct404",,
"French (Quebec)","French/French-MOR/Hammelrath/vivienmai816",,
"French (Quebec)","French/French-MOR/Hammelrath/vivienoct816",,
"French (Quebec)","French/French-MOR/Hammelrath/wallerandoct942",,
"French (Quebec)","French/French-MOR/Hammelrath/wendymai102",,
"French (Quebec)","French/French-MOR/Hammelrath/wendymai713",,
"French (Quebec)","French/French-MOR/Hammelrath/wendyoct102",,
"French (Quebec)","French/French-MOR/Hammelrath/wendyoct713",,
"French (Quebec)","French/French-MOR/Hammelrath/williammai376",,
"French (Quebec)","French/French-MOR/Hammelrath/williamoct376",,
"French (Quebec)","French/French-MOR/Hammelrath/yannickoct807",,
"French (Quebec)","French/French-MOR/Hammelrath/yannmai969",,
"French (Quebec)","French/French-MOR/Hammelrath/yassinemai207",,
"French (Quebec)","French/French-MOR/Hammelrath/yassineoct207",,
"French (Quebec)","French/French-MOR/Hammelrath/yoliejuin119",,
"French (Quebec)","French/French-MOR/Hammelrath/zakariamai278",,
"French (Quebec)","French/French-MOR/Leveille/phil01","male",
"French (Quebec)","French/French-MOR/Leveille/phil02","male",
"French (Quebec)","French/French-MOR/Leveille/phil03","male",
"French (Quebec)","French/French-MOR/Leveille/phil04","male",
"French (Quebec)","French/French-MOR/Leveille/phil05","male",
"French (Quebec)","French/French-MOR/Leveille/phil06","male",
"French (Quebec)","French/French-MOR/Leveille/phil07","male",
"French (Quebec)","French/French-MOR/Leveille/phil08","male",
"French (Quebec)","French/French-MOR/Leveille/phil09","male",
"French (Quebec)","French/French-MOR/Leveille/phil10","male",
"French (Quebec)","French/French-MOR/Leveille/phil11","male",
"French (Quebec)","French/French-MOR/Leveille/phil12","male",
"French (Quebec)","French/French-MOR/Leveille/phil13","male",
"French (Quebec)","French/French-MOR/Leveille/phil14","male",
"French (Quebec)","French/French-MOR/Leveille/phil15","male",
"French (Quebec)","French/French-MOR/Leveille/phil16","male",
"French (Quebec)","French/French-MOR/Leveille/phil17","male",
"French (Quebec)","French/French-MOR/Leveille/phil18","male",
"French (Quebec)","French/French-MOR/Leveille/phil19","male",
"French (Quebec)","French/French-MOR/Leveille/phil20","male",
"French (Quebec)","French/French-MOR/Leveille/phil21","male",
"French (Quebec)","French/French-MOR/Leveille/phil22","male",
"French (Quebec)","French/French-MOR/Leveille/phil23","male",
"French (Quebec)","French/French-MOR/Leveille/phil24","male",
"French (Quebec)","French/French-MOR/Leveille/phil25","male",
"French (Quebec)","French/French-MOR/Leveille/phil26","male",
"French (Quebec)","French/French-MOR/Leveille/phil27","male",
"French (Quebec)","French/French-MOR/Leveille/phil28","male",
"French (Quebec)","French/French-MOR/Leveille/phil29","male",
"French (Quebec)","French/French-MOR/Leveille/phil30","male",
"French (Quebec)","French/French-MOR/Leveille/phil31","male",
"French (Quebec)","French/French-MOR/Leveille/phil32","male",
"French (Quebec)","French/French-MOR/Leveille/phil33","male",
"French (Quebec)","French/French-MOR/Lyon/Marilyn/mas41a",,
"French (Quebec)","French/French-MOR/Lyon/Marilyn/mas41b",,
"French (Quebec)","French/French-MOR/Montreal/0501",,
"French (Quebec)","French/French-MOR/Montreal/0502",,
"French (Quebec)","French/French-MOR/Montreal/0503",,
"French (Quebec)","French/French-MOR/Montreal/0504",,
"French (Quebec)","French/French-MOR/Montreal/0505",,
"French (Quebec)","French/French-MOR/Montreal/0506",,
"French (Quebec)","French/French-MOR/Montreal/0507",,
"French (Quebec)","French/French-MOR/Montreal/0508",,
"French (Quebec)","French/French-MOR/Montreal/0509",,
"French (Quebec)","French/French-MOR/Montreal/0510",,
"French (Quebec)","French/French-MOR/Montreal/0511",,
"French (Quebec)","French/French-MOR/Montreal/0812",,
"French (Quebec)","French/French-MOR/Montreal/0813",,
"French (Quebec)","French/French-MOR/Montreal/0814",,
"French (Quebec)","French/French-MOR/Montreal/0815",,
"French (Quebec)","French/French-MOR/Montreal/0816",,
"French (Quebec)","French/French-MOR/Montreal/0817",,
"French (Quebec)","French/French-MOR/Montreal/0818",,
"French (Quebec)","French/French-MOR/Montreal/0819",,
"French (Quebec)","French/French-MOR/Montreal/0820",,
"French (Quebec)","French/French-MOR/Montreal/0821",,
"French (Quebec)","French/French-MOR/Montreal/0822",,
"French (Quebec)","French/French-MOR/Montreal/0823",,
"French (Quebec)","French/French-MOR/Montreal/0824",,
"French (Quebec)","French/French-MOR/Montreal/1025",,
"French (Quebec)","French/French-MOR/Montreal/1026",,
"French (Quebec)","French/French-MOR/Montreal/1027",,
"French (Quebec)","French/French-MOR/Montreal/1028",,
"French (Quebec)","French/French-MOR/Montreal/1029",,
"French (Quebec)","French/French-MOR/Montreal/1030",,
"French (Quebec)","French/French-MOR/Montreal/1031",,
"French (Quebec)","French/French-MOR/Montreal/1032",,
"French (Quebec)","French/French-MOR/Montreal/1033",,
"French (Quebec)","French/French-MOR/Montreal/1034",,
"French (Quebec)","French/French-MOR/Montreal/1035",,
"French (Quebec)","French/French-MOR/Montreal/1036",,
"French (Quebec)","French/French-MOR/Palasis/01-1a",,
"French (Quebec)","French/French-MOR/Palasis/01-2",,
"French (Quebec)","French/French-MOR/Palasis/01-3a",,
"French (Quebec)","French/French-MOR/Palasis/01-3b",,
"French (Quebec)","French/French-MOR/Palasis/01-3c",,
"French (Quebec)","French/French-MOR/Palasis/01-3d",,
"French (Quebec)","French/French-MOR/Palasis/01-4",,
"French (Quebec)","French/French-MOR/Palasis/02-5",,
"French (Quebec)","French/French-MOR/Palasis/02-6",,
"French (Quebec)","French/French-MOR/Palasis/02-7",,
"French (Quebec)","French/French-MOR/Palasis/02-8",,
"French (Quebec)","French/French-MOR/Palasis/02-9a",,
"French (Quebec)","French/French-MOR/Palasis/02-9b",,
"French (Quebec)","French/French-MOR/Palasis/02-9c",,
"French (Quebec)","French/French-MOR/Palasis/02-9d",,
"French (Quebec)","French/French-MOR/Palasis/02-9e",,
"French (Quebec)","French/French-MOR/Palasis/02-9f",,
"French (Quebec)","French/French-MOR/Palasis/03-10a",,
"French (Quebec)","French/French-MOR/Palasis/03-10b",,
"French (Quebec)","French/French-MOR/Palasis/03-11",,
"French (Quebec)","French/French-MOR/Palasis/03-12",,
"French (Quebec)","French/French-MOR/Palasis/03-13a",,
"French (Quebec)","French/French-MOR/Palasis/03-13b",,
"French (Quebec)","French/French-MOR/Palasis/03-13c",,
"French (Quebec)","French/French-MOR/Palasis/03-13d",,
"French (Quebec)","French/French-MOR/Palasis/03-13e",,
"French (Quebec)","French/French-MOR/Palasis/03-13f",,
"French (Quebec)","French/French-MOR/Palasis/03-13g",,
"French (Quebec)","French/French-MOR/Palasis/03-13h",,
"French (Quebec)","French/French-MOR/Palasis/03-14",,
"French (Quebec)","French/French-MOR/Palasis/03-15",,
"French (Quebec)","French/French-MOR/Palasis/04-16",,
"French (Quebec)","French/French-MOR/Palasis/04-17",,
"French (Quebec)","French/French-MOR/Palasis/04-18a",,
"French (Quebec)","French/French-MOR/Palasis/04-18b",,
"French (Quebec)","French/French-MOR/Palasis/04-19a",,
"French (Quebec)","French/French-MOR/Palasis/04-19b",,
"French (Quebec)","French/French-MOR/Palasis/04-19c",,
"French (Quebec)","French/French-MOR/Palasis/04-19d",,
"French (Quebec)","French/French-MOR/Palasis/04-19e",,
"French (Quebec)","French/French-MOR/Palasis/04-19f",,
"French (Quebec)","French/French-MOR/Palasis/05-20",,
"French (Quebec)","French/French-MOR/Palasis/05-21",,
"French (Quebec)","French/French-MOR/Palasis/05-22",,
"French (Quebec)","French/French-MOR/Palasis/05-23a",,
"French (Quebec)","French/French-MOR/Palasis/05-23b",,
"French (Quebec)","French/French-MOR/Palasis/05-23c",,
"French (Quebec)","French/French-MOR/Palasis/05-23d",,
"French (Quebec)","French/French-MOR/Palasis/05-23e",,
"French (Quebec)","French/French-MOR/Palasis/05-23f",,
"French (Quebec)","French/French-MOR/Palasis/05-23g",,
"French (Quebec)","French/French-MOR/Palasis/06-24a",,
"French (Quebec)","French/French-MOR/Palasis/06-24b",,
"French (Quebec)","French/French-MOR/Palasis/06-25",,
"French (Quebec)","French/French-MOR/Palasis/06-26a",,
"French (Quebec)","French/French-MOR/Palasis/06-26b",,
"French (Quebec)","French/French-MOR/Palasis/06-26c",,
"French (Quebec)","French/French-MOR/Palasis/06-26d",,
"French (Quebec)","French/French-MOR/Palasis/06-26e",,
"French (Quebec)","French/French-MOR/Palasis/07-27a",,
"French (Quebec)","French/French-MOR/Palasis/07-27b",,
"French (Quebec)","French/French-MOR/Palasis/07-28",,
"French (Quebec)","French/French-MOR/Palasis/07-29a",,
"French (Quebec)","French/French-MOR/Palasis/07-29b",,
"French (Quebec)","French/French-MOR/Palasis/07-29c",,
"French (Quebec)","French/French-MOR/Palasis/07-30a",,
"French (Quebec)","French/French-MOR/Palasis/07-30b",,
"French (Quebec)","French/French-MOR/Palasis/08-31a",,
"French (Quebec)","French/French-MOR/Palasis/08-31b",,
"French (Quebec)","French/French-MOR/Palasis/08-32a",,
"French (Quebec)","French/French-MOR/Palasis/08-32b",,
"French (Quebec)","French/French-MOR/Palasis/08-33a",,
"French (Quebec)","French/French-MOR/Palasis/08-33b",,
"French (Quebec)","French/French-MOR/Palasis/08-33c",,
"French (Quebec)","French/French-MOR/Palasis/09-34a",,
"French (Quebec)","French/French-MOR/Palasis/09-34b",,
"French (Quebec)","French/French-MOR/Palasis/09-35",,
"French (Quebec)","French/French-MOR/Palasis/09-36",,
"French (Quebec)","French/French-MOR/Palasis/09-37a",,
"French (Quebec)","French/French-MOR/Palasis/09-37b",,
"French (Quebec)","French/French-MOR/Palasis/09-37c",,
"French (Quebec)","French/French-MOR/Palasis/09-37d",,
"French (Quebec)","French/French-MOR/Palasis/10-38a",,
"French (Quebec)","French/French-MOR/Palasis/10-38b",,
"French (Quebec)","French/French-MOR/Palasis/10-38c",,
"French (Quebec)","French/French-MOR/Palasis/10-39",,
"French (Quebec)","French/French-MOR/Palasis/10-40a",,
"French (Quebec)","French/French-MOR/Palasis/10-40b",,
"French (Quebec)","French/French-MOR/Palasis/10-40c",,
"French (Quebec)","French/French-MOR/Palasis/10-40d",,
"French (Quebec)","French/French-MOR/Palasis/10-40e",,
"French (Quebec)","French/French-MOR/Palasis/10-40f",,
"French (Quebec)","French/French-MOR/Palasis/11-41a",,
"French (Quebec)","French/French-MOR/Palasis/11-41b",,
"French (Quebec)","French/French-MOR/Palasis/11-41c",,
"French (Quebec)","French/French-MOR/Palasis/11-41d",,
"French (Quebec)","French/French-MOR/Palasis/11-42",,
"French (Quebec)","French/French-MOR/Palasis/11-43a",,
"French (Quebec)","French/French-MOR/Palasis/11-43b",,
"French (Quebec)","French/French-MOR/Palasis/11-43c",,
"French (Quebec)","French/French-MOR/Palasis/12-44a",,
"French (Quebec)","French/French-MOR/Palasis/12-44b",,
"French (Quebec)","French/French-MOR/Palasis/12-44c",,
"French (Quebec)","French/French-MOR/Palasis/12-44d",,
"French (Quebec)","French/French-MOR/Palasis/12-44e",,
"French (Quebec)","French/French-MOR/Palasis/12-45",,
"French (Quebec)","French/French-MOR/Palasis/13-46a",,
"French (Quebec)","French/French-MOR/Palasis/13-46b",,
"French (Quebec)","French/French-MOR/Palasis/13-46c",,
"French (Quebec)","French/French-MOR/Palasis/13-46d",,
"French (Quebec)","French/French-MOR/Palasis/13-46e",,
"French (Quebec)","French/French-MOR/Palasis/13-47a",,
"French (Quebec)","French/French-MOR/Palasis/13-47b",,
"French (Quebec)","French/French-MOR/Palasis/13-48a",,
"French (Quebec)","French/French-MOR/Palasis/13-48b",,
"French (Quebec)","French/French-MOR/Palasis/13-48c",,
"French (Quebec)","French/French-MOR/Palasis/13-48d",,
"French (Quebec)","French/French-MOR/Palasis/13-49a",,
"French (Quebec)","French/French-MOR/Palasis/13-49b",,
"French (Quebec)","French/French-MOR/Palasis/13-49c",,
"French (Quebec)","French/French-MOR/York/Anne/para001",,
"French (Quebec)","French/French-MOR/York/Anne/para002",,
"French (Quebec)","French/French-MOR/York/Anne/para003",,
"French (Quebec)","French/French-MOR/York/Anne/para004",,
"French (Quebec)","French/French-MOR/York/Anne/para005",,
"French (Quebec)","French/French-MOR/York/Anne/para006",,
"French (Quebec)","French/French-MOR/York/Anne/para007",,
"French (Quebec)","French/French-MOR/York/Anne/para008",,
"French (Quebec)","French/French-MOR/York/Anne/para009",,
"French (Quebec)","French/French-MOR/York/Anne/para010",,
"French (Quebec)","French/French-MOR/York/Anne/para011",,
"French (Quebec)","French/French-MOR/York/Anne/para012",,
"French (Quebec)","French/French-MOR/York/Anne/para013",,
"French (Quebec)","French/French-MOR/York/Anne/para014",,
"French (Quebec)","French/French-MOR/York/Anne/para015",,
"French (Quebec)","French/French-MOR/York/Anne/para016",,
"French (Quebec)","French/French-MOR/York/Anne/para017",,
"French (Quebec)","French/French-MOR/York/Anne/para018",,
"French (Quebec)","French/French-MOR/York/Anne/para019",,
"French (Quebec)","French/French-MOR/York/Anne/para020",,
"French (Quebec)","French/French-MOR/York/Anne/para021",,
"French (Quebec)","French/French-MOR/York/Anne/para022",,
"French (Quebec)","French/French-MOR/York/Anne/para023",,
"French (Quebec)","French/French-MOR/York/Anne/para024",,
"French (Quebec)","French/French-MOR/York/Anne/para025",,
"French (Quebec)","French/French-MOR/York/Anne/para026",,
"French (Quebec)","French/French-MOR/York/Anne/para027",,
"French (Quebec)","French/French-MOR/York/Anne/para028",,
"French (Quebec)","French/French-MOR/York/Anne/para029",,
"French (Quebec)","French/French-MOR/York/Anne/para030",,
"French (Quebec)","French/French-MOR/York/Anne/para031",,
"French (Quebec)","French/French-MOR/York/Anne/para032",,
"French (Quebec)","French/French-MOR/York/Anne/para033",,
"French (Quebec)","French/French-MOR/York/Anne/para034",,
"French (Quebec)","French/French-MOR/York/Anne/para035",,
"French (Quebec)","French/French-MOR/York/Lea/liea001",,
"French (Quebec)","French/French-MOR/York/Lea/liea002",,
"French (Quebec)","French/French-MOR/York/Lea/liea003",,
"French (Quebec)","French/French-MOR/York/Lea/liea004",,
"French (Quebec)","French/French-MOR/York/Lea/liea005",,
"French (Quebec)","French/French-MOR/York/Lea/liea006",,
"French (Quebec)","French/French-MOR/York/Lea/liea007",,
"French (Quebec)","French/French-MOR/York/Lea/liea008",,
"French (Quebec)","French/French-MOR/York/Lea/liea009",,
"French (Quebec)","French/French-MOR/York/Lea/liea010",,
"French (Quebec)","French/French-MOR/York/Lea/liea011",,
"French (Quebec)","French/French-MOR/York/Lea/liea012",,
"French (Quebec)","French/French-MOR/York/Lea/liea013",,
"French (Quebec)","French/French-MOR/York/Lea/liea014",,
"French (Quebec)","French/French-MOR/York/Lea/liea015",,
"French (Quebec)","French/French-MOR/York/Lea/liea016",,
"French (Quebec)","French/French-MOR/York/Lea/liea017",,
"French (Quebec)","French/French-MOR/York/Lea/liea018",,
"French (Quebec)","French/French-MOR/York/Lea/liea019",,
"French (Quebec)","French/French-MOR/York/Lea/liea020",,
"French (Quebec)","French/French-MOR/York/Lea/liea021",,
"French (Quebec)","French/French-MOR/York/Lea/liea022",,
"French (Quebec)","French/French-MOR/York/Lea/liea023",,
"French (Quebec)","French/French-MOR/York/Lea/liea024",,
"French (Quebec)","French/French-MOR/York/Lea/liea025",,
"French (Quebec)","French/French-MOR/York/Lea/liea026",,
"French (Quebec)","French/French-MOR/York/Lea/liea027",,
"French (Quebec)","French/French-MOR/York/Lea/liea028",,
"French (Quebec)","French/French-MOR/York/Lea/liea029",,
"French (Quebec)","French/French-MOR/York/Lea/liea030",,
"French (Quebec)","French/French-MOR/York/Lea/liea031",,
"French (Quebec)","French/French-MOR/York/Lea/liea032",,
"French (Quebec)","French/French-MOR/York/Lea/liea033",,
"French (Quebec)","French/French-MOR/York/Lea/liea034",,
"French (Quebec)","French/French-MOR/York/Lea/liea035",,
"French (Quebec)","French/French-MOR/York/Lea/liea036",,
"French (Quebec)","French/French-MOR/York/Max/mona001",,
"French (Quebec)","French/French-MOR/York/Max/mona002",,
"French (Quebec)","French/French-MOR/York/Max/mona003",,
"French (Quebec)","French/French-MOR/York/Max/mona004",,
"French (Quebec)","French/French-MOR/York/Max/mona006",,
"French (Quebec)","French/French-MOR/York/Max/mona007",,
"French (Quebec)","French/French-MOR/York/Max/mona008",,
"French (Quebec)","French/French-MOR/York/Max/mona009",,
"French (Quebec)","French/French-MOR/York/Max/mona010",,
"French (Quebec)","French/French-MOR/York/Max/mona011",,
"French (Quebec)","French/French-MOR/York/Max/mona012",,
"French (Quebec)","French/French-MOR/York/Max/mona013",,
"French (Quebec)","French/French-MOR/York/Max/mona014",,
"French (Quebec)","French/French-MOR/York/Max/mona015",,
"French (Quebec)","French/French-MOR/York/Max/mona016",,
"French (Quebec)","French/French-MOR/York/Max/mona017",,
"French (Quebec)","French/French-MOR/York/Max/mona018",,
"French (Quebec)","French/French-MOR/York/Max/mona019",,
"French (Quebec)","French/French-MOR/York/Max/mona020",,
"French (Quebec)","French/French-MOR/York/Max/mona021",,
"French (Quebec)","French/French-MOR/York/Max/mona022",,
"French (Quebec)","French/French-MOR/York/Max/mona023",,
"French (Quebec)","French/French-MOR/York/Max/mona024",,
"French (Quebec)","French/French-MOR/York/Max/mona025",,
"French (Quebec)","French/French-MOR/York/Max/mona026",,
"French (Quebec)","French/French-MOR/York/Max/mona027",,
"French (Quebec)","French/French-MOR/York/Max/mona028",,
"French (Quebec)","French/French-MOR/York/Max/mona029",,
"French (Quebec)","French/French-MOR/York/Max/mona030",,
"French (Quebec)","French/French-MOR/York/Max/mona031",,
"French (Quebec)","French/French-MOR/York/Max/mona032",,
"French (Quebec)","French/French-MOR/York/Max/mona033",,
"French (Quebec)","French/French-MOR/York/Max/mona034",,
"French (Quebec)","French/French-MOR/York/Max/mona035",,
"French (Quebec)","French/French-MOR/York/Max/mona036",,
"French (Quebec)","French/French-MOR/York/Max/mona037",,
"French (Quebec)","French/French/GoadRose/Theo/1996-10-22",,
"French (Quebec)","French/French/GoadRose/Theo/1996-11-05",,
"French (Quebec)","French/French/GoadRose/Theo/1996-11-19",,
"French (Quebec)","French/French/GoadRose/Theo/1996-12-02",,
"French (Quebec)","French/French/GoadRose/Theo/1996-12-17",,
"French (Quebec)","French/French/GoadRose/Theo/1997-01-14",,
"French (Quebec)","French/French/GoadRose/Theo/1997-01-28",,
"French (Quebec)","French/French/GoadRose/Theo/1997-02-11",,
"French (Quebec)","French/French/GoadRose/Theo/1997-03-04",,
"French (Quebec)","French/French/GoadRose/Theo/1997-03-18",,
"French (Quebec)","French/French/GoadRose/Theo/1997-04-01",,
"French (Quebec)","French/French/GoadRose/Theo/1997-04-23",,
"French (Quebec)","French/French/GoadRose/Theo/1997-05-07",,
"French (Quebec)","French/French/GoadRose/Theo/1997-05-25",,
"French (Quebec)","French/French/GoadRose/Theo/1997-06-07",,
"French (Quebec)","French/French/GoadRose/Theo/1997-06-25",,
"French (Quebec)","French/French/GoadRose/Theo/1997-07-02",,
"French (Quebec)","French/French/GoadRose/Theo/1997-07-09",,
"French (Quebec)","French/French/GoadRose/Theo/1997-07-18",,
"French (Quebec)","French/French/GoadRose/Theo/1997-07-28",,
"French (Quebec)","French/French/GoadRose/Theo/1997-08-18",,
"French (Quebec)","French/French/GoadRose/Theo/1997-09-08",,
"French (Quebec)","French/French/GoadRose/Theo/1997-10-03",,
"French (Quebec)","French/French/GoadRose/Theo/1997-10-20",,
"French (Quebec)","French/French/GoadRose/Theo/1997-11-19",,
"French (Quebec)","French/French/GoadRose/Theo/1997-11-25",,
"French (Quebec)","French/French/GoadRose/Theo/1997-12-03",,
"French (Quebec)","French/French/GoadRose/Theo/1997-12-19",,
"French (Quebec)","French/French/GoadRose/Theo/1998-01-14",,
"French (Quebec)","French/French/GoadRose/Theo/1998-02-03",,
"French (Quebec)","French/French/GoadRose/Theo/1998-02-19",,
"French (Quebec)","French/French/GoadRose/Theo/1998-03-13",,
"French (Quebec)","French/French/GoadRose/Theo/1998-03-26",,
"French (Quebec)","French/French/GoadRose/Theo/1998-04-17",,
"French (Quebec)","French/French/GoadRose/Theo/1998-05-02",,
"French (Quebec)","French/French/GoadRose/Theo/1998-05-22",,
"French (Quebec)","French/French/GoadRose/Theo/1998-06-09",,
"French (Quebec)","French/French/GoadRose/Theo/1998-07-03",,
"French (Quebec)","French/French/GoadRose/Theo/1998-07-23",,
"French (Quebec)","French/French/GoadRose/Theo/1998-08-15",,
"French (Quebec)","French/French/GoadRose/Theo/1998-09-11",,
"French (Quebec)","French/French/GoadRose/Theo/1998-09-29",,
"French (Quebec)","French/French/GoadRose/Theo/1998-10-22",,
"French (Quebec)","French/French/GoadRose/Theo/1998-11-06",,
"French (Quebec)","French/French/GoadRose/Theo/1998-11-26",,
"French (Quebec)","French/French/Rondal/01a",,
"French (Quebec)","French/French/Rondal/01b",,
"French (Quebec)","French/French/Rondal/02a",,
"French (Quebec)","French/French/Rondal/02b",,
"French (Quebec)","French/French/Rondal/02c",,
"French (Quebec)","French/French/Rondal/03a",,
"French (Quebec)","French/French/Rondal/03b",,
"French (Quebec)","French/French/Rondal/03c",,
"French (Quebec)","French/French/Rondal/04a",,
"French (Quebec)","French/French/Rondal/04b",,
"French (Quebec)","French/French/Rondal/05a",,
"French (Quebec)","French/French/Rondal/05b",,
"French (Quebec)","French/French/Rondal/05c",,
"French (Quebec)","French/French/Rondal/05d",,
"French (Quebec)","French/French/Rondal/06a",,
"French (Quebec)","French/French/Rondal/06b",,
"French (Quebec)","French/French/Rondal/06c",,
"French (Quebec)","French/French/Rondal/06d",,
"French (Quebec)","French/French/Rondal/06e",,
"French (Quebec)","French/French/Rondal/06f",,
"French (Quebec)","French/French/Rondal/07a",,
"French (Quebec)","French/French/Rondal/07b",,
"French (Quebec)","French/French/Rondal/07c",,
"French (Quebec)","French/French/Rondal/08a",,
"French (Quebec)","French/French/Rondal/08b",,
"French (Quebec)","French/French/Rondal/08c",,
"French (Quebec)","French/French/Rondal/09a",,
"French (Quebec)","French/French/Rondal/09b",,
"French (Quebec)","French/French/Rondal/10a",,
"French (Quebec)","French/French/Rondal/10b",,
"French (Quebec)","French/French/Rondal/11a",,
"French (Quebec)","French/French/Rondal/11b",,
"French (Quebec)","French/French/Rondal/12a",,
"French (Quebec)","French/French/Rondal/12b",,
"French (Quebec)","French/French/Rondal/13",,
"French (Quebec)","French/French/Rondal/14a",,
"French (Quebec)","French/French/Rondal/14b",,
"French (Quebec)","French/French/Rondal/15a",,
"French (Quebec)","French/French/Rondal/15b",,
"French (Quebec)","French/French/Rondal/16a",,
"French (Quebec)","French/French/Rondal/16b",,
"French (Quebec)","French/French/Rondal/17a",,
"French (Quebec)","French/French/Rondal/17b",,
"French (Quebec)","French/French/Rondal/18a",,
"French (Quebec)","French/French/Rondal/18b",,
"French (Quebec)","French/French/Rondal/19a",,
"French (Quebec)","French/French/Rondal/19b",,
"French (Quebec)","French/French/Rondal/20a",,
"French (Quebec)","French/French/Rondal/20b",,
"French (Quebec)","French/French/Rondal/21a",,
"French (Quebec)","French/French/Rondal/21b",,
"French (Quebec)","French/French/Rondal/22a",,
"French (Quebec)","French/French/Rondal/22b",,
"French (Quebec)","French/French/Rondal/23a",,
"French (Quebec)","French/French/Rondal/23b",,
"French (Quebec)","French/French/Rondal/24a",,
"French (Quebec)","French/French/Rondal/24b",,
"French (Quebec)","French/French/Rondal/24c",,
"French (Quebec)","French/French/Rondal/25a",,
"French (Quebec)","French/French/Rondal/25b",,
"French (Quebec)","French/French/Rondal/26a",,
"French (Quebec)","French/French/Rondal/26b",,
"French (Quebec)","French/French/Rondal/27a",,
"French (Quebec)","French/French/Rondal/27b",,
"French (Quebec)","French/French/Rondal/27c",,
"French (Quebec)","French/French/Rondal/28a",,
"French (Quebec)","French/French/Rondal/28b",,
"French (Quebec)","French/French/Rondal/29a",,
"French (Quebec)","French/French/Rondal/29b",,
"French (Quebec)","French/French/Rondal/30a",,
"French (Quebec)","French/French/Rondal/30b",,
"French (Quebec)","French/French/Rondal/31a",,
"French (Quebec)","French/French/Rondal/31b",,
"French (Quebec)","French/French/Rondal/31c",,
"French (Quebec)","French/French/Rondal/31d",,
"French (Quebec)","French/French/Rondal/32a",,
"French (Quebec)","French/French/Rondal/32b",,
"French (Quebec)","French/French/Rondal/33a",,
"French (Quebec)","French/French/Rondal/33b",,
"French (Quebec)","French/French/Rondal/33c",,
"French (Quebec)","French/French/Rondal/35a",,
"French (Quebec)","French/French/Rondal/35b",,
